State Code,State Name,Year,Unemployment Rate,Alcohol Consumption,Health Status,"Cancer cases per 100,000 persons",Life Expectancy
NOR,Norway,2009,3.458333333333,,,,
NZL,New Zealand,2009,,,,,
OECD,OECD,2009,8.321560833333,,,,
PER,Peru,2009,,,,,
POL,Poland,2009,8.141666666667,,,,
PRT,Portugal,2009,11.241666666667,,,,
ROU,Romania,2009,,,,,
RUS,Russia,2009,,,,,
SVK,Slovak Republic,2009,12.100000000000,,,,
SVN,Slovenia,2009,5.841666666667,,,,
SWE,Sweden,2009,8.516666666667,,,,
TUR,T??rkiye,2009,13.033333333333,,,,
USA,United States,2009,9.283333333333,,,,
ZAF,South Africa,2009,,,,,
ARG,Argentina,2023,,,,,
AUS,Australia,2023,3.693748000000,,,,
AUT,Austria,2023,5.133333333333,,,,
BEL,Belgium,2023,5.533333333333,,,,
BGR,Bulgaria,2023,,,,,
BRA,Brazil,2023,,,,,
CAN,Canada,2023,5.408333333333,,,,
CHE,Switzerland,2023,,,,,
CHL,Chile,2023,8.673363083333,,,,
CHN,China (People???s Republic of),2023,,,,,
COL,Colombia,2023,10.160360000000,,,,
CRI,Costa Rica,2023,8.947470083333,,,,
CZE,Czechia,2023,2.633333333333,,,,
DEU,Germany,2023,3.000000000000,,,,
DNK,Denmark,2023,5.141666666667,,,,
EA20,Euro area (20 countries),2023,6.525000000000,,,,
ESP,Spain,2023,12.116666666667,,,,
EST,Estonia,2023,6.433333333333,,,,
EU27_2020,European Union (27 countries from 01/02/2020),2023,6.033333333333,,,,
FIN,Finland,2023,7.216666666667,,,,
FRA,France,2023,7.350000000000,,,,
G7,G7,2023,4.059673333333,,,,
GBR,United Kingdom,2023,4.025000000000,,,,
GRC,Greece,2023,11.008333333333,,,,
HRV,Croatia,2023,,,,,
HUN,Hungary,2023,3.983333333333,,,,
IDN,Indonesia,2023,,,,,
IND,India,2023,,,,,
IRL,Ireland,2023,4.325000000000,,,,
ISL,Iceland,2023,3.350000000000,,,,
ISR,Israel,2023,3.448880000000,,,,
ITA,Italy,2023,7.666666666667,,,,
JPN,Japan,2023,2.566666666667,,,,
KOR,Korea,2023,2.700000000000,,,,
LTU,Lithuania,2023,6.850000000000,,,,
LUX,Luxembourg,2023,5.200000000000,,,,
LVA,Latvia,2023,6.500000000000,,,,
MEX,Mexico,2023,2.796722500000,,,,
NLD,Netherlands,2023,3.550000000000,,,,
NOR,Norway,2023,3.575000000000,,,,
NZL,New Zealand,2023,,,,,
OECD,OECD,2023,4.834442500000,,,,
PER,Peru,2023,,,,,
POL,Poland,2023,2.825000000000,,,,
PRT,Portugal,2023,6.575000000000,,,,
ROU,Romania,2023,,,,,
RUS,Russia,2023,,,,,
SVK,Slovak Republic,2023,5.841666666667,,,,
SVN,Slovenia,2023,3.650000000000,,,,
SWE,Sweden,2023,7.658333333333,,,,
TUR,T??rkiye,2023,9.391666666667,,,,
USA,United States,2023,3.625000000000,,,,
ZAF,South Africa,2023,,,,,
ARG,Argentina,2024,,,,,
AUS,Australia,2024,3.884279500000,,,,
AUT,Austria,2024,4.800000000000,,,,
BEL,Belgium,2024,5.500000000000,,,,
BGR,Bulgaria,2024,,,,,
BRA,Brazil,2024,,,,,
CAN,Canada,2024,5.866666666667,,,,
CHE,Switzerland,2024,,,,,
CHL,Chile,2024,8.764046000000,,,,
CHN,China (People???s Republic of),2024,,,,,
COL,Colombia,2024,10.574375000000,,,,
CRI,Costa Rica,2024,7.809012000000,,,,
CZE,Czechia,2024,2.800000000000,,,,
DEU,Germany,2024,3.200000000000,,,,
DNK,Denmark,2024,6.600000000000,,,,
EA20,Euro area (20 countries),2024,6.500000000000,,,,
ESP,Spain,2024,11.550000000000,,,,
EST,Estonia,2024,7.600000000000,,,,
EU27_2020,European Union (27 countries from 01/02/2020),2024,6.000000000000,,,,
FIN,Finland,2024,7.700000000000,,,,
FRA,France,2024,7.450000000000,,,,
G7,G7,2024,4.143346500000,,,,
GBR,United Kingdom,2024,4.200000000000,,,,
GRC,Greece,2024,10.800000000000,,,,
HRV,Croatia,2024,,,,,
HUN,Hungary,2024,4.350000000000,,,,
IDN,Indonesia,2024,,,,,
IND,India,2024,,,,,
IRL,Ireland,2024,4.350000000000,,,,
ISL,Iceland,2024,,,,,
ISR,Israel,2024,3.237437500000,,,,
ITA,Italy,2024,7.400000000000,,,,
JPN,Japan,2024,2.500000000000,,,,
KOR,Korea,2024,2.800000000000,,,,
LTU,Lithuania,2024,7.550000000000,,,,
LUX,Luxembourg,2024,5.600000000000,,,,
LVA,Latvia,2024,6.900000000000,,,,
MEX,Mexico,2024,2.608014000000,,,,
NLD,Netherlands,2024,3.650000000000,,,,
NOR,Norway,2024,4.050000000000,,,,
NZL,New Zealand,2024,,,,,
OECD,OECD,2024,4.862897000000,,,,
PER,Peru,2024,,,,,
POL,Poland,2024,2.900000000000,,,,
PRT,Portugal,2024,6.650000000000,,,,
ROU,Romania,2024,,,,,
RUS,Russia,2024,,,,,
SVK,Slovak Republic,2024,5.500000000000,,,,
SVN,Slovenia,2024,3.150000000000,,,,
SWE,Sweden,2024,8.100000000000,,,,
TUR,T??rkiye,2024,8.850000000000,,,,
USA,United States,2024,3.800000000000,,,,
ZAF,South Africa,2024,,,,,
ARG,Argentina,1955,,,,,
AUS,Australia,1955,,,,,
AUT,Austria,1955,,,,,
BEL,Belgium,1955,,,,,
BGR,Bulgaria,1955,,,,,
BRA,Brazil,1955,,,,,
CAN,Canada,1955,4.283333333333,,,,
CHE,Switzerland,1955,,,,,
CHL,Chile,1955,,,,,
CHN,China (People???s Republic of),1955,,,,,
COL,Colombia,1955,,,,,
CRI,Costa Rica,1955,,,,,
CZE,Czechia,1955,,,,,
DEU,Germany,1955,,,,,
DNK,Denmark,1955,,,,,
EA20,Euro area (20 countries),1955,,,,,
ESP,Spain,1955,,,,,
EST,Estonia,1955,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1955,,,,,
FIN,Finland,1955,,,,,
FRA,France,1955,,,,,
G7,G7,1955,,,,,
GBR,United Kingdom,1955,,,,,
GRC,Greece,1955,,,,,
HRV,Croatia,1955,,,,,
HUN,Hungary,1955,,,,,
IDN,Indonesia,1955,,,,,
IND,India,1955,,,,,
IRL,Ireland,1955,,,,,
ISL,Iceland,1955,,,,,
ISR,Israel,1955,,,,,
ITA,Italy,1955,,,,,
JPN,Japan,1955,2.516666666667,,,,
KOR,Korea,1955,,,,,
LTU,Lithuania,1955,,,,,
LUX,Luxembourg,1955,,,,,
LVA,Latvia,1955,,,,,
MEX,Mexico,1955,,,,,
NLD,Netherlands,1955,,,,,
NOR,Norway,1955,,,,,
NZL,New Zealand,1955,,,,,
OECD,OECD,1955,,,,,
PER,Peru,1955,,,,,
POL,Poland,1955,,,,,
PRT,Portugal,1955,,,,,
ROU,Romania,1955,,,,,
RUS,Russia,1955,,,,,
SVK,Slovak Republic,1955,,,,,
SVN,Slovenia,1955,,,,,
SWE,Sweden,1955,,,,,
TUR,T??rkiye,1955,,,,,
USA,United States,1955,4.366666666667,,,,
ZAF,South Africa,1955,,,,,
ARG,Argentina,1956,,,,,
AUS,Australia,1956,,,,,
AUT,Austria,1956,,,,,
BEL,Belgium,1956,,,,,
BGR,Bulgaria,1956,,,,,
BRA,Brazil,1956,,,,,
CAN,Canada,1956,3.300000000000,,,,
CHE,Switzerland,1956,,,,,
CHL,Chile,1956,,,,,
CHN,China (People???s Republic of),1956,,,,,
COL,Colombia,1956,,,,,
CRI,Costa Rica,1956,,,,,
CZE,Czechia,1956,,,,,
DEU,Germany,1956,,,,,
DNK,Denmark,1956,,,,,
EA20,Euro area (20 countries),1956,,,,,
ESP,Spain,1956,,,,,
EST,Estonia,1956,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1956,,,,,
FIN,Finland,1956,,,,,
FRA,France,1956,,,,,
G7,G7,1956,,,,,
GBR,United Kingdom,1956,,,,,
GRC,Greece,1956,,,,,
HRV,Croatia,1956,,,,,
HUN,Hungary,1956,,,,,
IDN,Indonesia,1956,,,,,
IND,India,1956,,,,,
IRL,Ireland,1956,,,,,
ISL,Iceland,1956,,,,,
ISR,Israel,1956,,,,,
ITA,Italy,1956,,,,,
JPN,Japan,1956,2.300000000000,,,,
KOR,Korea,1956,,,,,
LTU,Lithuania,1956,,,,,
LUX,Luxembourg,1956,,,,,
LVA,Latvia,1956,,,,,
MEX,Mexico,1956,,,,,
NLD,Netherlands,1956,,,,,
NOR,Norway,1956,,,,,
NZL,New Zealand,1956,,,,,
OECD,OECD,1956,,,,,
PER,Peru,1956,,,,,
POL,Poland,1956,,,,,
PRT,Portugal,1956,,,,,
ROU,Romania,1956,,,,,
RUS,Russia,1956,,,,,
SVK,Slovak Republic,1956,,,,,
SVN,Slovenia,1956,,,,,
SWE,Sweden,1956,,,,,
TUR,T??rkiye,1956,,,,,
USA,United States,1956,4.125000000000,,,,
ZAF,South Africa,1956,,,,,
ARG,Argentina,1957,,,,,
AUS,Australia,1957,,,,,
AUT,Austria,1957,,,,,
BEL,Belgium,1957,,,,,
BGR,Bulgaria,1957,,,,,
BRA,Brazil,1957,,,,,
CAN,Canada,1957,4.750000000000,,,,
CHE,Switzerland,1957,,,,,
CHL,Chile,1957,,,,,
CHN,China (People???s Republic of),1957,,,,,
COL,Colombia,1957,,,,,
CRI,Costa Rica,1957,,,,,
CZE,Czechia,1957,,,,,
DEU,Germany,1957,,,,,
DNK,Denmark,1957,,,,,
EA20,Euro area (20 countries),1957,,,,,
ESP,Spain,1957,,,,,
EST,Estonia,1957,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1957,,,,,
FIN,Finland,1957,,,,,
FRA,France,1957,,,,,
G7,G7,1957,,,,,
GBR,United Kingdom,1957,,,,,
GRC,Greece,1957,,,,,
HRV,Croatia,1957,,,,,
HUN,Hungary,1957,,,,,
IDN,Indonesia,1957,,,,,
IND,India,1957,,,,,
IRL,Ireland,1957,,,,,
ISL,Iceland,1957,,,,,
ISR,Israel,1957,,,,,
ITA,Italy,1957,,,,,
JPN,Japan,1957,1.925000000000,,,,
KOR,Korea,1957,,,,,
LTU,Lithuania,1957,,,,,
LUX,Luxembourg,1957,,,,,
LVA,Latvia,1957,,,,,
MEX,Mexico,1957,,,,,
NLD,Netherlands,1957,,,,,
NOR,Norway,1957,,,,,
NZL,New Zealand,1957,,,,,
OECD,OECD,1957,,,,,
PER,Peru,1957,,,,,
POL,Poland,1957,,,,,
PRT,Portugal,1957,,,,,
ROU,Romania,1957,,,,,
RUS,Russia,1957,,,,,
SVK,Slovak Republic,1957,,,,,
SVN,Slovenia,1957,,,,,
SWE,Sweden,1957,,,,,
TUR,T??rkiye,1957,,,,,
USA,United States,1957,4.300000000000,,,,
ZAF,South Africa,1957,,,,,
ARG,Argentina,1958,,,,,
AUS,Australia,1958,,,,,
AUT,Austria,1958,,,,,
BEL,Belgium,1958,,,,,
BGR,Bulgaria,1958,,,,,
BRA,Brazil,1958,,,,,
CAN,Canada,1958,7.133333333333,,,,
CHE,Switzerland,1958,,,,,
CHL,Chile,1958,,,,,
CHN,China (People???s Republic of),1958,,,,,
COL,Colombia,1958,,,,,
CRI,Costa Rica,1958,,,,,
CZE,Czechia,1958,,,,,
DEU,Germany,1958,,,,,
DNK,Denmark,1958,,,,,
EA20,Euro area (20 countries),1958,,,,,
ESP,Spain,1958,,,,,
EST,Estonia,1958,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1958,,,,,
FIN,Finland,1958,,,,,
FRA,France,1958,,,,,
G7,G7,1958,,,,,
GBR,United Kingdom,1958,,,,,
GRC,Greece,1958,,,,,
HRV,Croatia,1958,,,,,
HUN,Hungary,1958,,,,,
IDN,Indonesia,1958,,,,,
IND,India,1958,,,,,
IRL,Ireland,1958,,,,,
ISL,Iceland,1958,,,,,
ISR,Israel,1958,,,,,
ITA,Italy,1958,,,,,
JPN,Japan,1958,2.066666666667,,,,
KOR,Korea,1958,,,,,
LTU,Lithuania,1958,,,,,
LUX,Luxembourg,1958,,,,,
LVA,Latvia,1958,,,,,
MEX,Mexico,1958,,,,,
NLD,Netherlands,1958,,,,,
NOR,Norway,1958,,,,,
NZL,New Zealand,1958,,,,,
OECD,OECD,1958,,,,,
PER,Peru,1958,,,,,
POL,Poland,1958,,,,,
PRT,Portugal,1958,,,,,
ROU,Romania,1958,,,,,
RUS,Russia,1958,,,,,
SVK,Slovak Republic,1958,,,,,
SVN,Slovenia,1958,,,,,
SWE,Sweden,1958,,,,,
TUR,T??rkiye,1958,,,,,
USA,United States,1958,6.841666666667,,,,
ZAF,South Africa,1958,,,,,
ARG,Argentina,1959,,,,,
AUS,Australia,1959,,,,,
AUT,Austria,1959,,,,,
BEL,Belgium,1959,,,,,
BGR,Bulgaria,1959,,,,,
BRA,Brazil,1959,,,,,
CAN,Canada,1959,5.875000000000,,,,
CHE,Switzerland,1959,,,,,
CHL,Chile,1959,,,,,
CHN,China (People???s Republic of),1959,,,,,
COL,Colombia,1959,,,,,
CRI,Costa Rica,1959,,,,,
CZE,Czechia,1959,,,,,
DEU,Germany,1959,,,,,
DNK,Denmark,1959,,,,,
EA20,Euro area (20 countries),1959,,,,,
ESP,Spain,1959,,,,,
EST,Estonia,1959,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1959,,,,,
FIN,Finland,1959,,,,,
FRA,France,1959,,,,,
G7,G7,1959,,,,,
GBR,United Kingdom,1959,,,,,
GRC,Greece,1959,,,,,
HRV,Croatia,1959,,,,,
HUN,Hungary,1959,,,,,
IDN,Indonesia,1959,,,,,
IND,India,1959,,,,,
IRL,Ireland,1959,,,,,
ISL,Iceland,1959,,,,,
ISR,Israel,1959,,,,,
ITA,Italy,1959,,,,,
JPN,Japan,1959,2.208333333333,,,,
KOR,Korea,1959,,,,,
LTU,Lithuania,1959,,,,,
LUX,Luxembourg,1959,,,,,
LVA,Latvia,1959,,,,,
MEX,Mexico,1959,,,,,
NLD,Netherlands,1959,,,,,
NOR,Norway,1959,,,,,
NZL,New Zealand,1959,,,,,
OECD,OECD,1959,,,,,
PER,Peru,1959,,,,,
POL,Poland,1959,,,,,
PRT,Portugal,1959,,,,,
ROU,Romania,1959,,,,,
RUS,Russia,1959,,,,,
SVK,Slovak Republic,1959,,,,,
SVN,Slovenia,1959,,,,,
SWE,Sweden,1959,,,,,
TUR,T??rkiye,1959,,,,,
USA,United States,1959,5.450000000000,,,,
ZAF,South Africa,1959,,,,,
ARG,Argentina,1960,,,,,
AUS,Australia,1960,,,,,
AUT,Austria,1960,,,,,
BEL,Belgium,1960,,,,,
BGR,Bulgaria,1960,,,,,
BRA,Brazil,1960,,,,,
CAN,Canada,1960,7.050000000000,,,,
CHE,Switzerland,1960,,,,,
CHL,Chile,1960,,,,,
CHN,China (People???s Republic of),1960,,,,,
COL,Colombia,1960,,,,,
CRI,Costa Rica,1960,,,,,
CZE,Czechia,1960,,,,,
DEU,Germany,1960,,,,,
DNK,Denmark,1960,,,,,
EA20,Euro area (20 countries),1960,,,,,
ESP,Spain,1960,,,,,
EST,Estonia,1960,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1960,,,,,
FIN,Finland,1960,,,,,
FRA,France,1960,,,,,
G7,G7,1960,,,,,
GBR,United Kingdom,1960,,,,,
GRC,Greece,1960,,,,,
HRV,Croatia,1960,,,,,
HUN,Hungary,1960,,,,,
IDN,Indonesia,1960,,,,,
IND,India,1960,,,,,
IRL,Ireland,1960,,,,,
ISL,Iceland,1960,,,,,
ISR,Israel,1960,,,,,
ITA,Italy,1960,,,,,
JPN,Japan,1960,1.616666666667,,,,
KOR,Korea,1960,,,,,
LTU,Lithuania,1960,,,,,
LUX,Luxembourg,1960,,,,,
LVA,Latvia,1960,,,,,
MEX,Mexico,1960,,,,,
NLD,Netherlands,1960,,,,,
NOR,Norway,1960,,,,,
NZL,New Zealand,1960,,,,,
OECD,OECD,1960,,,,,
PER,Peru,1960,,,,,
POL,Poland,1960,,,,,
PRT,Portugal,1960,,,,,
ROU,Romania,1960,,,,,
RUS,Russia,1960,,,,,
SVK,Slovak Republic,1960,,,,,
SVN,Slovenia,1960,,,,,
SWE,Sweden,1960,,,,,
TUR,T??rkiye,1960,,,,,
USA,United States,1960,5.541666666667,,,,
ZAF,South Africa,1960,,,,,
ARG,Argentina,1961,,,,,
AUS,Australia,1961,,,,,
AUT,Austria,1961,,,,,
BEL,Belgium,1961,,,,,
BGR,Bulgaria,1961,,,,,
BRA,Brazil,1961,,,,,
CAN,Canada,1961,7.083333333333,,,,
CHE,Switzerland,1961,,,,,
CHL,Chile,1961,,,,,
CHN,China (People???s Republic of),1961,,,,,
COL,Colombia,1961,,,,,
CRI,Costa Rica,1961,,,,,
CZE,Czechia,1961,,,,,
DEU,Germany,1961,,,,,
DNK,Denmark,1961,,,,,
EA20,Euro area (20 countries),1961,,,,,
ESP,Spain,1961,,,,,
EST,Estonia,1961,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1961,,,,,
FIN,Finland,1961,,,,,
FRA,France,1961,,,,,
G7,G7,1961,,,,,
GBR,United Kingdom,1961,,,,,
GRC,Greece,1961,,,,,
HRV,Croatia,1961,,,,,
HUN,Hungary,1961,,,,,
IDN,Indonesia,1961,,,,,
IND,India,1961,,,,,
IRL,Ireland,1961,,,,,
ISL,Iceland,1961,,,,,
ISR,Israel,1961,,,,,
ITA,Italy,1961,,,,,
JPN,Japan,1961,1.441666666667,,,,
KOR,Korea,1961,,,,,
LTU,Lithuania,1961,,,,,
LUX,Luxembourg,1961,,,,,
LVA,Latvia,1961,,,,,
MEX,Mexico,1961,,,,,
NLD,Netherlands,1961,,,,,
NOR,Norway,1961,,,,,
NZL,New Zealand,1961,,,,,
OECD,OECD,1961,,,,,
PER,Peru,1961,,,,,
POL,Poland,1961,,,,,
PRT,Portugal,1961,,,,,
ROU,Romania,1961,,,,,
RUS,Russia,1961,,,,,
SVK,Slovak Republic,1961,,,,,
SVN,Slovenia,1961,,,,,
SWE,Sweden,1961,,,,,
TUR,T??rkiye,1961,,,,,
USA,United States,1961,6.691666666667,,,,
ZAF,South Africa,1961,,,,,
ARG,Argentina,1962,,,,,
AUS,Australia,1962,,,,,
AUT,Austria,1962,,,,,
BEL,Belgium,1962,,,,,
BGR,Bulgaria,1962,,,,,
BRA,Brazil,1962,,,,,
CAN,Canada,1962,5.866666666667,,,,
CHE,Switzerland,1962,,,,,
CHL,Chile,1962,,,,,
CHN,China (People???s Republic of),1962,,,,,
COL,Colombia,1962,,,,,
CRI,Costa Rica,1962,,,,,
CZE,Czechia,1962,,,,,
DEU,Germany,1962,,,,,
DNK,Denmark,1962,,,,,
EA20,Euro area (20 countries),1962,,,,,
ESP,Spain,1962,,,,,
EST,Estonia,1962,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1962,,,,,
FIN,Finland,1962,,,,,
FRA,France,1962,,,,,
G7,G7,1962,,,,,
GBR,United Kingdom,1962,,,,,
GRC,Greece,1962,,,,,
HRV,Croatia,1962,,,,,
HUN,Hungary,1962,,,,,
IDN,Indonesia,1962,,,,,
IND,India,1962,,,,,
IRL,Ireland,1962,,,,,
ISL,Iceland,1962,,,,,
ISR,Israel,1962,,,,,
ITA,Italy,1962,,,,,
JPN,Japan,1962,1.291666666667,,,,
KOR,Korea,1962,,,,,
LTU,Lithuania,1962,,,,,
LUX,Luxembourg,1962,,,,,
LVA,Latvia,1962,,,,,
MEX,Mexico,1962,,,,,
NLD,Netherlands,1962,,,,,
NOR,Norway,1962,,,,,
NZL,New Zealand,1962,,,,,
OECD,OECD,1962,,,,,
PER,Peru,1962,,,,,
POL,Poland,1962,,,,,
PRT,Portugal,1962,,,,,
ROU,Romania,1962,,,,,
RUS,Russia,1962,,,,,
SVK,Slovak Republic,1962,,,,,
SVN,Slovenia,1962,,,,,
SWE,Sweden,1962,,,,,
TUR,T??rkiye,1962,,,,,
USA,United States,1962,5.566666666667,,,,
ZAF,South Africa,1962,,,,,
ARG,Argentina,1963,,,,,
AUS,Australia,1963,,,,,
AUT,Austria,1963,,,,,
BEL,Belgium,1963,,,,,
BGR,Bulgaria,1963,,,,,
BRA,Brazil,1963,,,,,
CAN,Canada,1963,5.483333333333,,,,
CHE,Switzerland,1963,,,,,
CHL,Chile,1963,,,,,
CHN,China (People???s Republic of),1963,,,,,
COL,Colombia,1963,,,,,
CRI,Costa Rica,1963,,,,,
CZE,Czechia,1963,,,,,
DEU,Germany,1963,,,,,
DNK,Denmark,1963,,,,,
EA20,Euro area (20 countries),1963,,,,,
ESP,Spain,1963,,,,,
EST,Estonia,1963,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1963,,,,,
FIN,Finland,1963,,,,,
FRA,France,1963,,,,,
G7,G7,1963,,,,,
GBR,United Kingdom,1963,,,,,
GRC,Greece,1963,,,,,
HRV,Croatia,1963,,,,,
HUN,Hungary,1963,,,,,
IDN,Indonesia,1963,,,,,
IND,India,1963,,,,,
IRL,Ireland,1963,,,,,
ISL,Iceland,1963,,,,,
ISR,Israel,1963,,,,,
ITA,Italy,1963,,,,,
JPN,Japan,1963,1.258333333333,,,,
KOR,Korea,1963,,,,,
LTU,Lithuania,1963,,,,,
LUX,Luxembourg,1963,,,,,
LVA,Latvia,1963,,,,,
MEX,Mexico,1963,,,,,
NLD,Netherlands,1963,,,,,
NOR,Norway,1963,,,,,
NZL,New Zealand,1963,,,,,
OECD,OECD,1963,,,,,
PER,Peru,1963,,,,,
POL,Poland,1963,,,,,
PRT,Portugal,1963,,,,,
ROU,Romania,1963,,,,,
RUS,Russia,1963,,,,,
SVK,Slovak Republic,1963,,,,,
SVN,Slovenia,1963,,,,,
SWE,Sweden,1963,,,,,
TUR,T??rkiye,1963,,,,,
USA,United States,1963,5.641666666667,,,,
ZAF,South Africa,1963,,,,,
ARG,Argentina,1964,,,,,
AUS,Australia,1964,,,,,
AUT,Austria,1964,,,,,
BEL,Belgium,1964,,,,,
BGR,Bulgaria,1964,,,,,
BRA,Brazil,1964,,,,,
CAN,Canada,1964,4.658333333333,,,,
CHE,Switzerland,1964,,,,,
CHL,Chile,1964,,,,,
CHN,China (People???s Republic of),1964,,,,,
COL,Colombia,1964,,,,,
CRI,Costa Rica,1964,,,,,
CZE,Czechia,1964,,,,,
DEU,Germany,1964,,,,,
DNK,Denmark,1964,,,,,
EA20,Euro area (20 countries),1964,,,,,
ESP,Spain,1964,,,,,
EST,Estonia,1964,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1964,,,,,
FIN,Finland,1964,,,,,
FRA,France,1964,,,,,
G7,G7,1964,,,,,
GBR,United Kingdom,1964,,,,,
GRC,Greece,1964,,,,,
HRV,Croatia,1964,,,,,
HUN,Hungary,1964,,,,,
IDN,Indonesia,1964,,,,,
IND,India,1964,,,,,
IRL,Ireland,1964,,,,,
ISL,Iceland,1964,,,,,
ISR,Israel,1964,,,,,
ITA,Italy,1964,,,,,
JPN,Japan,1964,1.166666666667,,,,
KOR,Korea,1964,,,,,
LTU,Lithuania,1964,,,,,
LUX,Luxembourg,1964,,,,,
LVA,Latvia,1964,,,,,
MEX,Mexico,1964,,,,,
NLD,Netherlands,1964,,,,,
NOR,Norway,1964,,,,,
NZL,New Zealand,1964,,,,,
OECD,OECD,1964,,,,,
PER,Peru,1964,,,,,
POL,Poland,1964,,,,,
PRT,Portugal,1964,,,,,
ROU,Romania,1964,,,,,
RUS,Russia,1964,,,,,
SVK,Slovak Republic,1964,,,,,
SVN,Slovenia,1964,,,,,
SWE,Sweden,1964,,,,,
TUR,T??rkiye,1964,,,,,
USA,United States,1964,5.158333333333,,,,
ZAF,South Africa,1964,,,,,
ARG,Argentina,1965,,,,,
AUS,Australia,1965,,,,,
AUT,Austria,1965,,,,,
BEL,Belgium,1965,,,,,
BGR,Bulgaria,1965,,,,,
BRA,Brazil,1965,,,,,
CAN,Canada,1965,3.866666666667,,,,
CHE,Switzerland,1965,,,,,
CHL,Chile,1965,,,,,
CHN,China (People???s Republic of),1965,,,,,
COL,Colombia,1965,,,,,
CRI,Costa Rica,1965,,,,,
CZE,Czechia,1965,,,,,
DEU,Germany,1965,,,,,
DNK,Denmark,1965,,,,,
EA20,Euro area (20 countries),1965,,,,,
ESP,Spain,1965,,,,,
EST,Estonia,1965,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1965,,,,,
FIN,Finland,1965,,,,,
FRA,France,1965,,,,,
G7,G7,1965,,,,,
GBR,United Kingdom,1965,,,,,
GRC,Greece,1965,,,,,
HRV,Croatia,1965,,,,,
HUN,Hungary,1965,,,,,
IDN,Indonesia,1965,,,,,
IND,India,1965,,,,,
IRL,Ireland,1965,,,,,
ISL,Iceland,1965,,,,,
ISR,Israel,1965,,,,,
ITA,Italy,1965,,,,,
JPN,Japan,1965,1.233333333333,,,,
KOR,Korea,1965,,,,,
LTU,Lithuania,1965,,,,,
LUX,Luxembourg,1965,,,,,
LVA,Latvia,1965,,,,,
MEX,Mexico,1965,,,,,
NLD,Netherlands,1965,,,,,
NOR,Norway,1965,,,,,
NZL,New Zealand,1965,,,,,
OECD,OECD,1965,,,,,
PER,Peru,1965,,,,,
POL,Poland,1965,,,,,
PRT,Portugal,1965,,,,,
ROU,Romania,1965,,,,,
RUS,Russia,1965,,,,,
SVK,Slovak Republic,1965,,,,,
SVN,Slovenia,1965,,,,,
SWE,Sweden,1965,,,,,
TUR,T??rkiye,1965,,,,,
USA,United States,1965,4.508333333333,,,,
ZAF,South Africa,1965,,,,,
ARG,Argentina,1966,,,,,
AUS,Australia,1966,,,,,
AUT,Austria,1966,,,,,
BEL,Belgium,1966,,,,,
BGR,Bulgaria,1966,,,,,
BRA,Brazil,1966,,,,,
CAN,Canada,1966,3.325000000000,,,,
CHE,Switzerland,1966,,,,,
CHL,Chile,1966,,,,,
CHN,China (People???s Republic of),1966,,,,,
COL,Colombia,1966,,,,,
CRI,Costa Rica,1966,,,,,
CZE,Czechia,1966,,,,,
DEU,Germany,1966,,,,,
DNK,Denmark,1966,,,,,
EA20,Euro area (20 countries),1966,,,,,
ESP,Spain,1966,,,,,
EST,Estonia,1966,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1966,,,,,
FIN,Finland,1966,,,,,
FRA,France,1966,,,,,
G7,G7,1966,,,,,
GBR,United Kingdom,1966,,,,,
GRC,Greece,1966,,,,,
HRV,Croatia,1966,,,,,
HUN,Hungary,1966,,,,,
IDN,Indonesia,1966,,,,,
IND,India,1966,,,,,
IRL,Ireland,1966,,,,,
ISL,Iceland,1966,,,,,
ISR,Israel,1966,,,,,
ITA,Italy,1966,,,,,
JPN,Japan,1966,1.316666666667,,,,
KOR,Korea,1966,,,,,
LTU,Lithuania,1966,,,,,
LUX,Luxembourg,1966,,,,,
LVA,Latvia,1966,,,,,
MEX,Mexico,1966,,,,,
NLD,Netherlands,1966,,,,,
NOR,Norway,1966,,,,,
NZL,New Zealand,1966,,,,,
OECD,OECD,1966,,,,,
PER,Peru,1966,,,,,
POL,Poland,1966,,,,,
PRT,Portugal,1966,,,,,
ROU,Romania,1966,,,,,
RUS,Russia,1966,,,,,
SVK,Slovak Republic,1966,,,,,
SVN,Slovenia,1966,,,,,
SWE,Sweden,1966,,,,,
TUR,T??rkiye,1966,,,,,
USA,United States,1966,3.791666666667,,,,
ZAF,South Africa,1966,,,,,
ARG,Argentina,1967,,,,,
AUS,Australia,1967,,,,,
AUT,Austria,1967,,,,,
BEL,Belgium,1967,,,,,
BGR,Bulgaria,1967,,,,,
BRA,Brazil,1967,,,,,
CAN,Canada,1967,3.816666666667,,,,
CHE,Switzerland,1967,,,,,
CHL,Chile,1967,,,,,
CHN,China (People???s Republic of),1967,,,,,
COL,Colombia,1967,,,,,
